STATISTIC,Statistic Label,TLIST(A1),CensusYear,C02199V02655,Sex,Column1,Single Year of Age,UNIT,VALUE,AgeNum,Band
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,24,24 years,Number,1348,24,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,25,25 years,Number,1364,25,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,26,26 years,Number,1372,26,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,27,27 years,Number,1341,27,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,28,28 years,Number,1242,28,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,29,29 years,Number,1319,29,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,30,30 years,Number,1323,30,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,31,31 years,Number,1362,31,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,32,32 years,Number,1309,32,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,33,33 years,Number,1167,33,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,34,34 years,Number,1267,34,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,35,35 years,Number,1243,35,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,36,36 years,Number,1225,36,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,37,37 years,Number,1226,37,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,38,38 years,Number,1337,38,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,39,39 years,Number,1297,39,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,40,40 years,Number,1367,40,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,41,41 years,Number,1436,41,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,42,42 years,Number,1496,42,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,43,43 years,Number,1471,43,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,44,44 years,Number,1526,44,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,45,45 years,Number,1556,45,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,46,46 years,Number,1616,46,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,47,47 years,Number,1823,47,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,48,48 years,Number,1784,48,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,49,49 years,Number,1928,49,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,50,50 years,Number,2043,50,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,51,51 years,Number,2055,51,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,52,52 years,Number,1987,52,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,53,53 years,Number,1907,53,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,54,54 years,Number,1868,54,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,55,55 years,Number,1791,55,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,56,56 years,Number,1828,56,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,57,57 years,Number,1850,57,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,58,58 years,Number,1845,58,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,59,59 years,Number,1842,59,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,60,60 years,Number,1842,60,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,61,61 years,Number,1868,61,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,62,62 years,Number,1739,62,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,63,63 years,Number,1720,63,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,64,64 years,Number,1680,64,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,65,65 years,Number,1711,65,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,66,66 years,Number,1640,66,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,67,67 years,Number,1716,67,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,68,68 years,Number,1658,68,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,69,69 years,Number,1767,69,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,70,70 years,Number,1673,70,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,71,71 years,Number,1713,71,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,72,72 years,Number,1736,72,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,73,73 years,Number,1588,73,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,74,74 years,Number,1718,74,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,75,75 years,Number,1691,75,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,76,76 years,Number,1603,76,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,77,77 years,Number,1507,77,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,78,78 years,Number,1529,78,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,79,79 years,Number,1469,79,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,80,80 years,Number,1216,80,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,81,81 years,Number,1217,81,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,82,82 years,Number,1198,82,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,83,83 years,Number,1134,83,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,84,84 years,Number,1026,84,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,85,85 years,Number,980,85,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,86,86 years,Number,907,86,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,87,87 years,Number,829,87,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,88,88 years,Number,723,88,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,89,89 years,Number,577,89,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,90,90 years,Number,518,90,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,91,91 years,Number,447,91,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,92,92 years,Number,293,92,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,93,93 years,Number,239,93,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,94,94 years,Number,170,94,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,95,95 years,Number,134,95,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,96,96 years,Number,80,96,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,97,97 years,Number,46,97,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,98,98 years,Number,41,98,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,99,99 years,Number,22,99,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,1,Male,650,100 years and over,Number,29,100,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,200,Under 1 year,Number,47,0,0-3
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,1,1 year,Number,71,1,0-3
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,2,2 years,Number,123,2,0-3
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,3,3 years,Number,213,3,0-3
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,4,4 years,Number,281,4,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,5,5 years,Number,526,5,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,6,6 years,Number,714,6,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,7,7 years,Number,770,7,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,8,8 years,Number,762,8,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,9,9 years,Number,888,9,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,10,10 years,Number,937,10,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,11,11 years,Number,1066,11,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,12,12 years,Number,1175,12,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,13,13 years,Number,1284,13,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,14,14 years,Number,1289,14,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,15,15 years,Number,1384,15,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,16,16 years,Number,1445,16,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,17,17 years,Number,1489,17,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,18,18 years,Number,1653,18,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,19,19 years,Number,1941,19,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,20,20 years,Number,1919,20,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,21,21 years,Number,1850,21,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,22,22 years,Number,1916,22,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,23,23 years,Number,1796,23,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,24,24 years,Number,1847,24,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,25,25 years,Number,1714,25,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,26,26 years,Number,1624,26,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,27,27 years,Number,1645,27,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,28,28 years,Number,1703,28,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,29,29 years,Number,1645,29,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,30,30 years,Number,1558,30,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,31,31 years,Number,1625,31,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,32,32 years,Number,1517,32,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,33,33 years,Number,1546,33,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,34,34 years,Number,1535,34,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,35,35 years,Number,1619,35,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,36,36 years,Number,1580,36,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,37,37 years,Number,1558,37,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,38,38 years,Number,1662,38,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,39,39 years,Number,1672,39,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,40,40 years,Number,1643,40,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,41,41 years,Number,1782,41,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,42,42 years,Number,1768,42,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,43,43 years,Number,1672,43,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,44,44 years,Number,1743,44,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,45,45 years,Number,1742,45,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,46,46 years,Number,1906,46,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,47,47 years,Number,1874,47,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,48,48 years,Number,2016,48,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,49,49 years,Number,2045,49,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,50,50 years,Number,2046,50,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,51,51 years,Number,1934,51,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,52,52 years,Number,1883,52,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,53,53 years,Number,1838,53,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,54,54 years,Number,1827,54,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,55,55 years,Number,1727,55,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,56,56 years,Number,1846,56,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,57,57 years,Number,1805,57,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,58,58 years,Number,1805,58,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,59,59 years,Number,1793,59,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,60,60 years,Number,1749,60,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,61,61 years,Number,1803,61,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,62,62 years,Number,1804,62,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,63,63 years,Number,1643,63,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,64,64 years,Number,1721,64,4-64
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,65,65 years,Number,1692,65,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,66,66 years,Number,1706,66,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,67,67 years,Number,1693,67,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,68,68 years,Number,1662,68,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,69,69 years,Number,1755,69,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,70,70 years,Number,1698,70,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,71,71 years,Number,1722,71,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,72,72 years,Number,1813,72,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,73,73 years,Number,1882,73,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,74,74 years,Number,1806,74,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,75,75 years,Number,1894,75,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,76,76 years,Number,1826,76,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,77,77 years,Number,1758,77,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,78,78 years,Number,1757,78,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,79,79 years,Number,1637,79,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,80,80 years,Number,1592,80,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,81,81 years,Number,1538,81,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,82,82 years,Number,1590,82,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,83,83 years,Number,1639,83,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,84,84 years,Number,1546,84,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,85,85 years,Number,1526,85,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,86,86 years,Number,1439,86,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,87,87 years,Number,1333,87,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,88,88 years,Number,1218,88,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,89,89 years,Number,1075,89,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,90,90 years,Number,926,90,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,91,91 years,Number,885,91,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,92,92 years,Number,730,92,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,93,93 years,Number,625,93,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,94,94 years,Number,447,94,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,95,95 years,Number,390,95,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,96,96 years,Number,254,96,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,97,97 years,Number,203,97,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,98,98 years,Number,153,98,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,99,99 years,Number,97,99,65+
F4006C05,Blindness or vision impairment to some extent,2022,2022,2,Female,650,100 years and over,Number,184,100,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,200,Under 1 year,Number,25,0,0-3
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,1,1 year,Number,35,1,0-3
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,2,2 years,Number,34,2,0-3
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,3,3 years,Number,42,3,0-3
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,4,4 years,Number,49,4,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,5,5 years,Number,54,5,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,6,6 years,Number,61,6,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,7,7 years,Number,69,7,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,8,8 years,Number,75,8,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,9,9 years,Number,63,9,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,10,10 years,Number,92,10,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,11,11 years,Number,83,11,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,12,12 years,Number,91,12,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,13,13 years,Number,97,13,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,14,14 years,Number,77,14,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,15,15 years,Number,80,15,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,16,16 years,Number,62,16,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,17,17 years,Number,70,17,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,18,18 years,Number,76,18,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,19,19 years,Number,80,19,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,20,20 years,Number,61,20,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,21,21 years,Number,88,21,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,22,22 years,Number,75,22,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,23,23 years,Number,59,23,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,24,24 years,Number,72,24,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,25,25 years,Number,67,25,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,26,26 years,Number,81,26,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,27,27 years,Number,69,27,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,28,28 years,Number,68,28,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,29,29 years,Number,68,29,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,30,30 years,Number,73,30,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,31,31 years,Number,80,31,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,32,32 years,Number,69,32,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,33,33 years,Number,63,33,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,34,34 years,Number,82,34,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,35,35 years,Number,85,35,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,36,36 years,Number,111,36,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,37,37 years,Number,113,37,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,38,38 years,Number,137,38,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,39,39 years,Number,121,39,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,40,40 years,Number,133,40,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,41,41 years,Number,130,41,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,42,42 years,Number,147,42,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,43,43 years,Number,153,43,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,44,44 years,Number,148,44,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,45,45 years,Number,156,45,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,46,46 years,Number,161,46,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,47,47 years,Number,165,47,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,48,48 years,Number,178,48,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,49,49 years,Number,190,49,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,50,50 years,Number,212,50,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,51,51 years,Number,200,51,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,52,52 years,Number,218,52,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,53,53 years,Number,216,53,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,54,54 years,Number,248,54,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,55,55 years,Number,251,55,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,56,56 years,Number,245,56,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,57,57 years,Number,285,57,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,58,58 years,Number,319,58,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,59,59 years,Number,307,59,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,60,60 years,Number,310,60,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,61,61 years,Number,338,61,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,62,62 years,Number,356,62,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,63,63 years,Number,394,63,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,64,64 years,Number,365,64,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,65,65 years,Number,422,65,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,66,66 years,Number,444,66,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,67,67 years,Number,494,67,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,68,68 years,Number,458,68,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,69,69 years,Number,559,69,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,70,70 years,Number,514,70,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,71,71 years,Number,497,71,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,72,72 years,Number,550,72,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,73,73 years,Number,528,73,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,74,74 years,Number,548,74,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,75,75 years,Number,557,75,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,76,76 years,Number,551,76,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,77,77 years,Number,588,77,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,78,78 years,Number,552,78,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,79,79 years,Number,539,79,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,80,80 years,Number,544,80,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,81,81 years,Number,543,81,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,82,82 years,Number,505,82,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,83,83 years,Number,489,83,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,84,84 years,Number,467,84,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,85,85 years,Number,452,85,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,86,86 years,Number,438,86,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,87,87 years,Number,414,87,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,88,88 years,Number,407,88,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,89,89 years,Number,362,89,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,90,90 years,Number,304,90,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,91,91 years,Number,253,91,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,92,92 years,Number,178,92,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,93,93 years,Number,146,93,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,94,94 years,Number,139,94,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,95,95 years,Number,83,95,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,96,96 years,Number,60,96,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,97,97 years,Number,40,97,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,98,98 years,Number,21,98,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,99,99 years,Number,17,99,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,1,Male,650,100 years and over,Number,29,100,65+
